kgcid,groupname,country,year,relative_size,size,religion_1,religion_2
316,Uzbeks,Kyrgyzstan,2009,0.14,720608,Sunni Muslim,
316,Uzbeks,Kyrgyzstan,2010,0.13,720608,Sunni Muslim,
316,Uzbeks,Kyrgyzstan,2011,0.13,720608,Sunni Muslim,
316,Uzbeks,Kyrgyzstan,2012,0.13,720608,Sunni Muslim,
316,Uzbeks,Kyrgyzstan,2013,0.13,720608,Sunni Muslim,
316,Uzbeks,Kyrgyzstan,2014,0.12,720608,Sunni Muslim,
317,Albanians,Macedonia,1991,,,Sunni Muslim,
317,Albanians,Macedonia,1992,,,Sunni Muslim,
317,Albanians,Macedonia,1993,,,Sunni Muslim,
317,Albanians,Macedonia,1994,,,Sunni Muslim,
317,Albanians,Macedonia,1995,,,Sunni Muslim,
317,Albanians,Macedonia,1996,,,Sunni Muslim,
317,Albanians,Macedonia,1997,,,Sunni Muslim,
317,Albanians,Macedonia,1998,,,Sunni Muslim,
317,Albanians,Macedonia,1999,,,Sunni Muslim,
317,Albanians,Macedonia,2000,,,Sunni Muslim,
317,Albanians,Macedonia,2001,,,Sunni Muslim,
317,Albanians,Macedonia,2002,,,Sunni Muslim,
317,Albanians,Macedonia,2003,,,Sunni Muslim,
317,Albanians,Macedonia,2004,,,Sunni Muslim,
317,Albanians,Macedonia,2005,,,Sunni Muslim,
317,Albanians,Macedonia,2006,,,Sunni Muslim,
317,Albanians,Macedonia,2007,,,Sunni Muslim,
317,Albanians,Macedonia,2008,,,Sunni Muslim,
317,Albanians,Macedonia,2009,,,Sunni Muslim,
317,Albanians,Macedonia,2010,,,Sunni Muslim,
317,Albanians,Macedonia,2011,,,Sunni Muslim,
317,Albanians,Macedonia,2012,,,Sunni Muslim,
317,Albanians,Macedonia,2013,,,Sunni Muslim,
317,Albanians,Macedonia,2014,,,Sunni Muslim,
317,Albanians,Macedonia,2015,,,Sunni Muslim,
317,Albanians,Macedonia,2016,,,Sunni Muslim,
317,Albanians,Macedonia,2017,,,Sunni Muslim,
317,Albanians,Macedonia,2018,,,Sunni Muslim,
317,Albanians,Macedonia,2019,,,Sunni Muslim,
317,Albanians,Macedonia,2020,,,Sunni Muslim,
318,Saharawis,Morocco,1973,0.02,295288,Sunni Muslim,
318,Saharawis,Morocco,1974,0.02,295288,Sunni Muslim,
318,Saharawis,Morocco,1975,0.02,295288,Sunni Muslim,
318,Saharawis,Morocco,1976,0.02,295288,Sunni Muslim,
318,Saharawis,Morocco,1977,0.02,295288,Sunni Muslim,
318,Saharawis,Morocco,1978,0.02,295288,Sunni Muslim,
318,Saharawis,Morocco,1979,0.02,295288,Sunni Muslim,
318,Saharawis,Morocco,1980,0.01,295288,Sunni Muslim,
318,Saharawis,Morocco,1981,0.01,295288,Sunni Muslim,
318,Saharawis,Morocco,1982,0.01,295288,Sunni Muslim,
318,Saharawis,Morocco,1983,0.01,295288,Sunni Muslim,
318,Saharawis,Morocco,1984,0.01,295288,Sunni Muslim,
318,Saharawis,Morocco,1985,0.01,295288,Sunni Muslim,
318,Saharawis,Morocco,1986,0.01,295288,Sunni Muslim,
318,Saharawis,Morocco,1987,0.01,295288,Sunni Muslim,
318,Saharawis,Morocco,1988,0.01,295288,Sunni Muslim,
318,Saharawis,Morocco,1989,0.01,295288,Sunni Muslim,
318,Saharawis,Morocco,1990,0.01,295288,Sunni Muslim,
318,Saharawis,Morocco,1991,0.01,295288,Sunni Muslim,
318,Saharawis,Morocco,1992,0.01,295288,Sunni Muslim,
318,Saharawis,Morocco,1993,0.01,295288,Sunni Muslim,
318,Saharawis,Morocco,1994,0.01,295288,Sunni Muslim,
318,Saharawis,Morocco,1995,0.01,295288,Sunni Muslim,
318,Saharawis,Morocco,1996,0.01,295288,Sunni Muslim,
318,Saharawis,Morocco,1997,0.01,295288,Sunni Muslim,
318,Saharawis,Morocco,1998,0.01,295288,Sunni Muslim,
318,Saharawis,Morocco,1999,0.01,295288,Sunni Muslim,
318,Saharawis,Morocco,2000,0.01,295288,Sunni Muslim,
318,Saharawis,Morocco,2001,0.01,295288,Sunni Muslim,
318,Saharawis,Morocco,2002,0.01,295288,Sunni Muslim,
318,Saharawis,Morocco,2003,0.01,295288,Sunni Muslim,
318,Saharawis,Morocco,2004,0.01,267885,Sunni Muslim,
318,Saharawis,Morocco,2005,0.01,311534,Sunni Muslim,
318,Saharawis,Morocco,2006,0.01,306446,Sunni Muslim,
318,Saharawis,Morocco,2007,0.01,295288,Sunni Muslim,
318,Saharawis,Morocco,2008,0.01,295288,Sunni Muslim,
318,Saharawis,Morocco,2009,0.01,295288,Sunni Muslim,
318,Saharawis,Morocco,2010,0.01,295288,Sunni Muslim,
318,Saharawis,Morocco,2011,0.01,295288,Sunni Muslim,
318,Saharawis,Morocco,2012,0.01,295288,Sunni Muslim,
318,Saharawis,Morocco,2013,0.01,295288,Sunni Muslim,
318,Saharawis,Morocco,2014,0.01,295288,Sunni Muslim,
318,Saharawis,Morocco,2015,0.01,295288,Sunni Muslim,
318,Saharawis,Morocco,2016,0.01,295288,Sunni Muslim,
318,Saharawis,Morocco,2017,0.01,295288,Sunni Muslim,
318,Saharawis,Morocco,2018,0.01,295288,Sunni Muslim,
318,Saharawis,Morocco,2019,0.01,295288,Sunni Muslim,
318,Saharawis,Morocco,2020,0.01,295288,Sunni Muslim,
319,Karens,Myanmar,1960,,,Buddhist,Christian
319,Karens,Myanmar,1961,,,Buddhist,Christian
319,Karens,Myanmar,1962,,,Buddhist,Christian
319,Karens,Myanmar,1963,,,Buddhist,Christian
319,Karens,Myanmar,1964,,,Buddhist,Christian
319,Karens,Myanmar,1965,,,Buddhist,Christian
319,Karens,Myanmar,1966,,,Buddhist,Christian
319,Karens,Myanmar,1967,,,Buddhist,Christian
319,Karens,Myanmar,1968,,,Buddhist,Christian
319,Karens,Myanmar,1969,,,Buddhist,Christian
319,Karens,Myanmar,1970,,,Buddhist,Christian
319,Karens,Myanmar,1971,,,Buddhist,Christian
319,Karens,Myanmar,1972,,,Buddhist,Christian
319,Karens,Myanmar,1973,,,Buddhist,Christian
319,Karens,Myanmar,1974,,,Buddhist,Christian
319,Karens,Myanmar,1975,,,Buddhist,Christian
319,Karens,Myanmar,1976,,,Buddhist,Christian
319,Karens,Myanmar,1977,,,Buddhist,Christian
319,Karens,Myanmar,1978,,,Buddhist,Christian
319,Karens,Myanmar,1979,,,Buddhist,Christian
319,Karens,Myanmar,1980,,,Buddhist,Christian
319,Karens,Myanmar,1981,,,Buddhist,Christian
319,Karens,Myanmar,1982,,,Buddhist,Christian
319,Karens,Myanmar,1983,,,Buddhist,Christian
319,Karens,Myanmar,1984,,,Buddhist,Christian
319,Karens,Myanmar,1985,,,Buddhist,Christian
319,Karens,Myanmar,1986,,,Buddhist,Christian
319,Karens,Myanmar,1987,,,Buddhist,Christian
319,Karens,Myanmar,1988,,,Buddhist,Christian
319,Karens,Myanmar,1989,,,Buddhist,Christian
319,Karens,Myanmar,1990,,,Buddhist,Christian
319,Karens,Myanmar,1991,,,Buddhist,Christian
319,Karens,Myanmar,1992,,,Buddhist,Christian
319,Karens,Myanmar,1993,,,Buddhist,Christian
319,Karens,Myanmar,1994,,,Buddhist,Christian
319,Karens,Myanmar,1995,,,Buddhist,Christian
319,Karens,Myanmar,1996,,,Buddhist,Christian
319,Karens,Myanmar,1997,,,Buddhist,Christian
319,Karens,Myanmar,1998,,,Buddhist,Christian
319,Karens,Myanmar,1999,,,Buddhist,Christian
319,Karens,Myanmar,2000,,,Buddhist,Christian
319,Karens,Myanmar,2001,,,Buddhist,Christian
319,Karens,Myanmar,2002,,,Buddhist,Christian
319,Karens,Myanmar,2003,,,Buddhist,Christian
319,Karens,Myanmar,2004,,,Buddhist,Christian
319,Karens,Myanmar,2005,,,Buddhist,Christian
319,Karens,Myanmar,2006,,,Buddhist,Christian
319,Karens,Myanmar,2007,,,Buddhist,Christian
319,Karens,Myanmar,2008,,,Buddhist,Christian
319,Karens,Myanmar,2009,,,Buddhist,Christian
319,Karens,Myanmar,2010,,,Buddhist,Christian
319,Karens,Myanmar,2011,,,Buddhist,Christian
319,Karens,Myanmar,2012,,,Buddhist,Christian
319,Karens,Myanmar,2013,,,Buddhist,Christian
319,Karens,Myanmar,2014,,,Buddhist,Christian
319,Karens,Myanmar,2015,,,Buddhist,Christian
319,Karens,Myanmar,2016,,,Buddhist,Christian
319,Karens,Myanmar,2017,,,Buddhist,Christian
319,Karens,Myanmar,2018,,,Buddhist,Christian
319,Karens,Myanmar,2019,,,Buddhist,Christian
319,Karens,Myanmar,2020,,,Buddhist,Christian
320,Wa,Myanmar,1975,,,Christian,
320,Wa,Myanmar,1976,,,Christian,
320,Wa,Myanmar,1977,,,Christian,
320,Wa,Myanmar,1978,,,Christian,
320,Wa,Myanmar,1979,,,Christian,
320,Wa,Myanmar,1980,,,Christian,
320,Wa,Myanmar,1981,,,Christian,
320,Wa,Myanmar,1982,,,Christian,
320,Wa,Myanmar,1983,,,Christian,
320,Wa,Myanmar,1984,,,Christian,
320,Wa,Myanmar,1985,,,Christian,
320,Wa,Myanmar,1986,,,Christian,
320,Wa,Myanmar,1987,,,Christian,
320,Wa,Myanmar,1988,,,Christian,
320,Wa,Myanmar,1989,,,Christian,
320,Wa,Myanmar,1990,,,Christian,
320,Wa,Myanmar,1991,,,Christian,
320,Wa,Myanmar,1992,,,Christian,
320,Wa,Myanmar,1993,,,Christian,
320,Wa,Myanmar,1994,,,Christian,
320,Wa,Myanmar,1995,,,Christian,
320,Wa,Myanmar,1996,,,Christian,
320,Wa,Myanmar,1997,,,Christian,
320,Wa,Myanmar,1998,,,Christian,
320,Wa,Myanmar,1999,,,Christian,
320,Wa,Myanmar,2000,,,Christian,
320,Wa,Myanmar,2001,,,Christian,
320,Wa,Myanmar,2002,,,Christian,
320,Wa,Myanmar,2003,,,Christian,
320,Wa,Myanmar,2004,,,Christian,
320,Wa,Myanmar,2005,,,Christian,
320,Wa,Myanmar,2006,,,Christian,
320,Wa,Myanmar,2007,,,Christian,
320,Wa,Myanmar,2008,,,Christian,
320,Wa,Myanmar,2009,,,Christian,
320,Wa,Myanmar,2010,,,Christian,
320,Wa,Myanmar,2011,,,Christian,
320,Wa,Myanmar,2012,,,Christian,
320,Wa,Myanmar,2013,,,Christian,
320,Wa,Myanmar,2014,,,Christian,
320,Wa,Myanmar,2015,,,Christian,
320,Wa,Myanmar,2016,,,Christian,
320,Wa,Myanmar,2017,,,Christian,
320,Wa,Myanmar,2018,,,Christian,
320,Wa,Myanmar,2019,,,Christian,
320,Wa,Myanmar,2020,,,Christian,
321,Ijaw,Nigeria,1991,0.14,9766763,Christian,Traditional
321,Ijaw,Nigeria,1992,0.14,10016171,Christian,Traditional
321,Ijaw,Nigeria,1993,0.13,10270075,Christian,Traditional
321,Ijaw,Nigeria,1994,0.13,10529370,Christian,Traditional
321,Ijaw,Nigeria,1995,0.13,10794834,Christian,Traditional
321,Ijaw,Nigeria,1996,0.12,11066878,Christian,Traditional
321,Ijaw,Nigeria,1997,0.12,11345766,Christian,Traditional
321,Ijaw,Nigeria,1998,0.12,11631976,Christian,Traditional
321,Ijaw,Nigeria,1999,0.12,11926006,Christian,Traditional
321,Ijaw,Nigeria,2000,0.11,12228385,Christian,Traditional
321,Ijaw,Nigeria,2001,0.11,12539405,Christian,Traditional
321,Ijaw,Nigeria,2002,0.11,12859608,Christian,Traditional
321,Ijaw,Nigeria,2003,0.1,13190063,Christian,Traditional
321,Ijaw,Nigeria,2004,0.1,13532042,Christian,Traditional
321,Ijaw,Nigeria,2005,0.1,13886501,Christian,Traditional
321,Ijaw,Nigeria,2006,0.1,14253830,Christian,Traditional
321,Ijaw,Nigeria,2007,0.09,14633997,Christian,Traditional
321,Ijaw,Nigeria,2008,0.09,15026962,Christian,Traditional
321,Ijaw,Nigeria,2009,0.09,15432494,Christian,Traditional
321,Ijaw,Nigeria,2010,0.09,15850320,Christian,Traditional
321,Ijaw,Nigeria,2011,0.08,16280508,Christian,Traditional
321,Ijaw,Nigeria,2012,0.08,16722880,Christian,Traditional
321,Ijaw,Nigeria,2013,0.08,17176582,Christian,Traditional
321,Ijaw,Nigeria,2014,0.08,17640493,Christian,Traditional
321,Ijaw,Nigeria,2015,0.08,18113745,Christian,Traditional
321,Ijaw,Nigeria,2016,0.07,18596024,Christian,Traditional
321,Ijaw,Nigeria,2017,0.07,19087325,Christian,Traditional
321,Ijaw,Nigeria,2018,0.07,19587468,Christian,Traditional
321,Ijaw,Nigeria,2019,0.07,20096360,Christian,Traditional
321,Ijaw,Nigeria,2020,0.07,20613959,Christian,Traditional
323,Saami,Norway,1960,,,Christian,Traditional
323,Saami,Norway,1961,,,Christian,Traditional
323,Saami,Norway,1962,,,Christian,Traditional
323,Saami,Norway,1963,,,Christian,Traditional
323,Saami,Norway,1964,,,Christian,Traditional
323,Saami,Norway,1965,,,Christian,Traditional
323,Saami,Norway,1966,,,Christian,Traditional
323,Saami,Norway,1967,,,Christian,Traditional
323,Saami,Norway,1968,,,Christian,Traditional
323,Saami,Norway,1969,,,Christian,Traditional
323,Saami,Norway,1970,,,Christian,Traditional
323,Saami,Norway,1971,,,Christian,Traditional
323,Saami,Norway,1972,,,Christian,Traditional
323,Saami,Norway,1973,,,Christian,Traditional
323,Saami,Norway,1974,,,Christian,Traditional
323,Saami,Norway,1975,,,Christian,Traditional
323,Saami,Norway,1976,,,Christian,Traditional
323,Saami,Norway,1977,,,Christian,Traditional
323,Saami,Norway,1978,,,Christian,Traditional
323,Saami,Norway,1979,,,Christian,Traditional
323,Saami,Norway,1980,,,Christian,Traditional
323,Saami,Norway,1981,,,Christian,Traditional
323,Saami,Norway,1982,,,Christian,Traditional
323,Saami,Norway,1983,,,Christian,Traditional
323,Saami,Norway,1984,,,Christian,Traditional
323,Saami,Norway,1985,,,Christian,Traditional
323,Saami,Norway,1986,,,Christian,Traditional
323,Saami,Norway,1987,,,Christian,Traditional
323,Saami,Norway,1988,,,Christian,Traditional
323,Saami,Norway,1989,,,Christian,Traditional
323,Saami,Norway,1990,,,Christian,Traditional
323,Saami,Norway,1991,,,Christian,Traditional
323,Saami,Norway,1992,,,Christian,Traditional
323,Saami,Norway,1993,,,Christian,Traditional
323,Saami,Norway,1994,,,Christian,Traditional
323,Saami,Norway,1995,,,Christian,Traditional
323,Saami,Norway,1996,,,Christian,Traditional
323,Saami,Norway,1997,,,Christian,Traditional
323,Saami,Norway,1998,,,Christian,Traditional
323,Saami,Norway,1999,,,Christian,Traditional
323,Saami,Norway,2000,,,Christian,Traditional
323,Saami,Norway,2001,,,Christian,Traditional
323,Saami,Norway,2002,,,Christian,Traditional
323,Saami,Norway,2003,,,Christian,Traditional
323,Saami,Norway,2004,,,Christian,Traditional
323,Saami,Norway,2005,,,Christian,Traditional
323,Saami,Norway,2006,,,Christian,Traditional
323,Saami,Norway,2007,,,Christian,Traditional
323,Saami,Norway,2008,,,Christian,Traditional
323,Saami,Norway,2009,,,Christian,Traditional
323,Saami,Norway,2010,,,Christian,Traditional
323,Saami,Norway,2011,,,Christian,Traditional
323,Saami,Norway,2012,,,Christian,Traditional
323,Saami,Norway,2013,,,Christian,Traditional
323,Saami,Norway,2014,,,Christian,Traditional
323,Saami,Norway,2015,,,Christian,Traditional
323,Saami,Norway,2016,,,Christian,Traditional
323,Saami,Norway,2017,,,Christian,Traditional
323,Saami,Norway,2018,,,Christian,Traditional
323,Saami,Norway,2019,,,Christian,Traditional
323,Saami,Norway,2020,,,Christian,Traditional
324,Lowland Indigenous Peoples,Peru,1980,0.02,364645,Christian,Traditional
324,Lowland Indigenous Peoples,Peru,1981,0.02,364645,Christian,Traditional
324,Lowland Indigenous Peoples,Peru,1982,0.02,364645,Christian,Traditional
324,Lowland Indigenous Peoples,Peru,1983,0.02,364645,Christian,Traditional
324,Lowland Indigenous Peoples,Peru,1984,0.02,364645,Christian,Traditional
324,Lowland Indigenous Peoples,Peru,1985,0.02,364645,Christian,Traditional
324,Lowland Indigenous Peoples,Peru,1986,0.02,364645,Christian,Traditional
324,Lowland Indigenous Peoples,Peru,1987,0.02,364645,Christian,Traditional
324,Lowland Indigenous Peoples,Peru,1988,0.02,364645,Christian,Traditional
324,Lowland Indigenous Peoples,Peru,1989,0.02,364645,Christian,Traditional
324,Lowland Indigenous Peoples,Peru,1990,0.02,364645,Christian,Traditional
324,Lowland Indigenous Peoples,Peru,1991,0.02,364645,Christian,Traditional
324,Lowland Indigenous Peoples,Peru,1992,0.02,364645,Christian,Traditional
324,Lowland Indigenous Peoples,Peru,1993,0.02,364645,Christian,Traditional
324,Lowland Indigenous Peoples,Peru,1994,0.02,364645,Christian,Traditional
324,Lowland Indigenous Peoples,Peru,1995,0.02,364645,Christian,Traditional
324,Lowland Indigenous Peoples,Peru,1996,0.01,364645,Christian,Traditional
324,Lowland Indigenous Peoples,Peru,1997,0.01,364645,Christian,Traditional
324,Lowland Indigenous Peoples,Peru,1998,0.01,364645,Christian,Traditional
324,Lowland Indigenous Peoples,Peru,1999,0.01,364645,Christian,Traditional
324,Lowland Indigenous Peoples,Peru,2000,0.01,364645,Christian,Traditional
324,Lowland Indigenous Peoples,Peru,2001,0.01,364645,Christian,Traditional
324,Lowland Indigenous Peoples,Peru,2002,0.01,364645,Christian,Traditional
324,Lowland Indigenous Peoples,Peru,2003,0.01,364645,Christian,Traditional
324,Lowland Indigenous Peoples,Peru,2004,0.01,359647,Christian,Traditional
324,Lowland Indigenous Peoples,Peru,2005,0.01,364664,Christian,Traditional
324,Lowland Indigenous Peoples,Peru,2006,0.01,369624,Christian,Traditional
324,Lowland Indigenous Peoples,Peru,2007,0.01,364645,Christian,Traditional
324,Lowland Indigenous Peoples,Peru,2008,0.01,364645,Christian,Traditional
324,Lowland Indigenous Peoples,Peru,2009,0.01,364645,Christian,Traditional
324,Lowland Indigenous Peoples,Peru,2010,0.01,364645,Christian,Traditional
324,Lowland Indigenous Peoples,Peru,2011,0.01,364645,Christian,Traditional
324,Lowland Indigenous Peoples,Peru,2012,0.01,364645,Christian,Traditional
324,Lowland Indigenous Peoples,Peru,2013,0.01,364645,Christian,Traditional
324,Lowland Indigenous Peoples,Peru,2014,0.01,364645,Christian,Traditional
324,Lowland Indigenous Peoples,Peru,2015,0.01,364645,Christian,Traditional
324,Lowland Indigenous Peoples,Peru,2016,0.01,364645,Christian,Traditional
324,Lowland Indigenous Peoples,Peru,2017,0.01,364645,Christian,Traditional
324,Lowland Indigenous Peoples,Peru,2018,0.01,364645,Christian,Traditional
324,Lowland Indigenous Peoples,Peru,2019,0.01,364645,Christian,Traditional
324,Lowland Indigenous Peoples,Peru,2020,0.01,364645,Christian,Traditional
325,Igorots,Philippines,1984,0.03,1808830,Sunni Muslim,Traditional
325,Igorots,Philippines,1985,0.03,1808830,Sunni Muslim,Traditional
325,Igorots,Philippines,1986,0.03,1808830,Sunni Muslim,Traditional
325,Igorots,Philippines,1987,0.03,1808830,Sunni Muslim,Traditional
325,Igorots,Philippines,1988,0.03,1808830,Sunni Muslim,Traditional
325,Igorots,Philippines,1989,0.03,1808830,Sunni Muslim,Traditional
325,Igorots,Philippines,1990,0.03,1808830,Sunni Muslim,Traditional
325,Igorots,Philippines,1991,0.03,1808830,Sunni Muslim,Traditional
325,Igorots,Philippines,1992,0.03,1808830,Sunni Muslim,Traditional
325,Igorots,Philippines,1993,0.03,1808830,Sunni Muslim,Traditional
325,Igorots,Philippines,1994,0.03,1808830,Sunni Muslim,Traditional
325,Igorots,Philippines,1995,0.03,1808830,Sunni Muslim,Traditional
325,Igorots,Philippines,1996,0.03,1808830,Sunni Muslim,Traditional
325,Igorots,Philippines,1997,0.02,1808830,Sunni Muslim,Traditional
325,Igorots,Philippines,1998,0.02,1808830,Sunni Muslim,Traditional
325,Igorots,Philippines,1999,0.02,1808830,Sunni Muslim,Traditional
325,Igorots,Philippines,2000,0.02,1808830,Sunni Muslim,Traditional
325,Igorots,Philippines,2001,0.02,1808830,Sunni Muslim,Traditional
325,Igorots,Philippines,2002,0.02,1808830,Sunni Muslim,Traditional
325,Igorots,Philippines,2003,0.02,1808830,Sunni Muslim,Traditional
325,Igorots,Philippines,2004,0.02,1772436,Sunni Muslim,Traditional
325,Igorots,Philippines,2005,0.02,1808716,Sunni Muslim,Traditional
325,Igorots,Philippines,2006,0.02,1845339,Sunni Muslim,Traditional
325,Igorots,Philippines,2007,0.02,1808830,Sunni Muslim,Traditional
325,Igorots,Philippines,2008,0.02,1808830,Sunni Muslim,Traditional
325,Igorots,Philippines,2009,0.02,1808830,Sunni Muslim,Traditional
325,Igorots,Philippines,2010,0.02,1808830,Sunni Muslim,Traditional
325,Igorots,Philippines,2011,0.02,1808830,Sunni Muslim,Traditional
325,Igorots,Philippines,2012,0.02,1808830,Sunni Muslim,Traditional
325,Igorots,Philippines,2013,0.02,1808830,Sunni Muslim,Traditional
325,Igorots,Philippines,2014,0.02,1808830,Sunni Muslim,Traditional
325,Igorots,Philippines,2015,0.02,1808830,Sunni Muslim,Traditional
325,Igorots,Philippines,2016,0.02,1808830,Sunni Muslim,Traditional
325,Igorots,Philippines,2017,0.02,1808830,Sunni Muslim,Traditional
325,Igorots,Philippines,2018,0.02,1808830,Sunni Muslim,Traditional
325,Igorots,Philippines,2019,0.02,1808830,Sunni Muslim,Traditional
325,Igorots,Philippines,2020,0.02,1808830,Sunni Muslim,Traditional
326,Kumyks,Russia,1991,0,414074,Sunni Muslim,
326,Kumyks,Russia,1992,0,414074,Sunni Muslim,
326,Kumyks,Russia,1993,0,414074,Sunni Muslim,
326,Kumyks,Russia,1994,0,414074,Sunni Muslim,
326,Kumyks,Russia,1995,0,414074,Sunni Muslim,
326,Kumyks,Russia,1996,0,414074,Sunni Muslim,
326,Kumyks,Russia,1997,0,414074,Sunni Muslim,
326,Kumyks,Russia,1998,0,414074,Sunni Muslim,
326,Kumyks,Russia,1999,0,414074,Sunni Muslim,
326,Kumyks,Russia,2000,0,414074,Sunni Muslim,
326,Kumyks,Russia,2001,0,414074,Sunni Muslim,
326,Kumyks,Russia,2002,0,414074,Sunni Muslim,
326,Kumyks,Russia,2003,0,414074,Sunni Muslim,
326,Kumyks,Russia,2004,0,416172,Sunni Muslim,
326,Kumyks,Russia,2005,0,414049,Sunni Muslim,
326,Kumyks,Russia,2006,0,412002,Sunni Muslim,
326,Kumyks,Russia,2007,0,414074,Sunni Muslim,
326,Kumyks,Russia,2008,0,414074,Sunni Muslim,
327,Hungarians,Slovakia,1992,,575734,Catholic,
327,Hungarians,Slovakia,1993,0.11,540068,Catholic,
327,Hungarians,Slovakia,1994,0.11,541652,Catholic,
327,Hungarians,Slovakia,1995,0.11,542922,Catholic,
327,Hungarians,Slovakia,1996,0.11,543864,Catholic,
327,Hungarians,Slovakia,1997,0.11,544511,Catholic,
327,Hungarians,Slovakia,1998,0.11,544921,Catholic,
327,Hungarians,Slovakia,1999,0.11,545169,Catholic,
327,Hungarians,Slovakia,2000,0.11,545320,Catholic,
327,Hungarians,Slovakia,2001,0.11,545399,Catholic,
327,Hungarians,Slovakia,2002,0.11,545413,Catholic,
327,Hungarians,Slovakia,2003,0.11,545384,Catholic,
327,Hungarians,Slovakia,2004,0.11,545337,Catholic,
327,Hungarians,Slovakia,2005,0.11,545295,Catholic,
327,Hungarians,Slovakia,2006,0.11,545266,Catholic,
327,Hungarians,Slovakia,2007,0.11,545268,Catholic,
327,Hungarians,Slovakia,2008,0.11,545336,Catholic,
327,Hungarians,Slovakia,2009,0.11,545516,Catholic,
327,Hungarians,Slovakia,2010,0.11,545834,Catholic,
327,Hungarians,Slovakia,2011,0.11,546302,Catholic,
327,Hungarians,Slovakia,2012,0.11,546904,Catholic,
327,Hungarians,Slovakia,2013,0.11,547594,Catholic,
327,Hungarians,Slovakia,2014,0.11,548309,Catholic,
327,Hungarians,Slovakia,2015,0.11,548997,Catholic,
327,Hungarians,Slovakia,2016,0.11,549642,Catholic,
327,Hungarians,Slovakia,2017,0.11,550238,Catholic,
327,Hungarians,Slovakia,2018,0.11,550755,Catholic,
327,Hungarians,Slovakia,2019,0.11,551158,Catholic,
327,Hungarians,Slovakia,2020,0.11,551424,Catholic,
328,Isaaq,Somalia,1981,0.28,1807251,Sunni Muslim,
328,Isaaq,Somalia,1982,0.27,1807251,Sunni Muslim,
328,Isaaq,Somalia,1983,0.27,1807251,Sunni Muslim,
328,Isaaq,Somalia,1984,0.27,1807251,Sunni Muslim,
328,Isaaq,Somalia,1985,0.27,1807251,Sunni Muslim,
328,Isaaq,Somalia,1986,0.27,1807251,Sunni Muslim,
328,Isaaq,Somalia,1987,0.26,1807251,Sunni Muslim,
328,Isaaq,Somalia,1988,0.26,1807251,Sunni Muslim,
328,Isaaq,Somalia,1989,0.25,1807251,Sunni Muslim,
328,Isaaq,Somalia,1990,0.25,1807251,Sunni Muslim,
328,Isaaq,Somalia,1991,0.25,1807251,Sunni Muslim,
328,Isaaq,Somalia,1992,0.25,1807251,Sunni Muslim,
328,Isaaq,Somalia,1993,0.25,1807251,Sunni Muslim,
328,Isaaq,Somalia,1994,0.25,1807251,Sunni Muslim,
328,Isaaq,Somalia,1995,0.24,1807251,Sunni Muslim,
328,Isaaq,Somalia,1996,0.24,1807251,Sunni Muslim,
