kgcid,groupname,country,year,relative_size,size,religion_1,religion_2,region,civil_war,civil_war_onset,civil_war_prev_yr,milex,population,gdp,uds,checks,fh_political_rights,fh_civil_liberties,fh_status,polity_democracy,polity_autocracy,polity_total
308,Bubis,Equatorial Guinea,2003,,,Catholic,"",Sub-Saharan Africa,0,0,0,,686670,2484745935.09329,-0.816891781407162,1,7,6,NF,0,6,-6
308,Bubis,Equatorial Guinea,2004,,,Catholic,"",Sub-Saharan Africa,0,0,0,,716949,4410764338.66733,-0.638377717089978,1,7,6,NF,0,6,-6
308,Bubis,Equatorial Guinea,2005,,,Catholic,"",Sub-Saharan Africa,0,0,0,,749527,8217369092.65224,-0.633661601148755,1,7,6,NF,0,6,-6
309,Oromos,Ethiopia,1973,0.97,9022360,Sunni Muslim,Christian,Sub-Saharan Africa,1,0,1,48433591.4234664,31036670,,-0.974175702903841,,5,6,PF,0,9,-9
309,Oromos,Ethiopia,1974,0.94,9262095,Sunni Muslim,Christian,Sub-Saharan Africa,1,0,1,74758454.1062802,31861353,,-0.615877955675588,,6,5,NF,,,
309,Oromos,Ethiopia,1975,0.92,9467185,Sunni Muslim,Christian,Sub-Saharan Africa,1,1,1,125072463.768116,32566855,,-1.04617117817954,1,7,6,NF,0,7,-7
309,Oromos,Ethiopia,1976,0.91,9630353,Sunni Muslim,Christian,Sub-Saharan Africa,1,1,1,128043478.26087,33128151,,-1.04445440377522,1,7,6,NF,0,7,-7
309,Oromos,Ethiopia,1977,0.89,9760904,Sunni Muslim,Christian,Sub-Saharan Africa,1,1,1,135048309.178744,33577240,,-1.18211861654552,1,7,7,NF,0,7,-7
309,Oromos,Ethiopia,1978,0.88,9881853,Sunni Muslim,Christian,Sub-Saharan Africa,1,0,1,178212560.386473,33993301,,-1.18865151378607,1,7,7,NF,0,7,-7
309,Oromos,Ethiopia,1979,0.87,10025605,Sunni Muslim,Christian,Sub-Saharan Africa,1,0,1,276328502.415459,34487806,,-1.3183215507005,1,7,7,NF,0,7,-7
309,Oromos,Ethiopia,1980,0.85,10215693,Sunni Muslim,Christian,Sub-Saharan Africa,1,0,1,359323671.497585,35141703,,-1.48326280587232,1,7,7,NF,0,7,-7
309,Oromos,Ethiopia,1981,0.83,10460703,Sunni Muslim,Christian,Sub-Saharan Africa,1,1,1,366980676.328502,35984531,7324903188.4058,-1.31680639865238,1,,,"",0,7,-7
309,Oromos,Ethiopia,1982,0.81,10754518,Sunni Muslim,Christian,Sub-Saharan Africa,1,0,1,387367149.758454,36995246,7707678019.32367,-1.31681903092647,1,7,7,NF,0,7,-7
309,Oromos,Ethiopia,1983,0.79,11088077,Sunni Muslim,Christian,Sub-Saharan Africa,1,0,1,408405797.101449,38142679,8567890821.25604,-1.18006196595195,1,7,7,NF,0,7,-7
309,Oromos,Ethiopia,1984,0.76,11446122,Sunni Muslim,Christian,Sub-Saharan Africa,1,0,1,423019323.671498,39374346,8096302367.14976,-1.32229587053344,1,7,7,NF,0,8,-8
309,Oromos,Ethiopia,1985,0.74,11817579,Sunni Muslim,Christian,Sub-Saharan Africa,1,0,1,429444444.444445,40652146,9480840483.09179,-1.46008938705234,1,7,7,NF,0,8,-8
309,Oromos,Ethiopia,1986,0.71,12199428,Sunni Muslim,Christian,Sub-Saharan Africa,1,0,1,439202898.550725,41965696,9848600869.56522,-1.32302321545842,1,7,7,NF,0,8,-8
309,Oromos,Ethiopia,1987,0.69,12595809,Sunni Muslim,Christian,Sub-Saharan Africa,1,0,1,476618357.487923,43329238,10527338647.343,-1.13523466609522,1,6,7,NF,0,8,-8
309,Oromos,Ethiopia,1988,0.67,13010919,Sunni Muslim,Christian,Sub-Saharan Africa,1,0,1,614855072.463768,44757205,10908935748.7923,-1.2995947046204,1,6,7,NF,0,8,-8
309,Oromos,Ethiopia,1989,0.65,13451360,Sunni Muslim,Christian,Sub-Saharan Africa,1,0,1,781521739.130435,46272308,11476584879.2271,-1.32890854109163,1,7,7,NF,0,8,-8
309,Oromos,Ethiopia,1990,0.63,13921002,Sunni Muslim,Christian,Sub-Saharan Africa,1,0,1,785048309.178744,47887864,12175166763.285,-1.32400069651145,1,7,7,NF,0,8,-8
309,Oromos,Ethiopia,1991,0.6,14421620,Sunni Muslim,Christian,Sub-Saharan Africa,1,1,1,529033816.425121,49609976,13463868357.4879,-0.347946502978936,1,6,5,PF,,,
309,Oromos,Ethiopia,1992,0.58,14948838,Sunni Muslim,Christian,Sub-Saharan Africa,1,0,1,255343443.354148,51423591,10492993077.6093,-0.288613907117391,1,6,4,PF,,,
309,Oromos,Ethiopia,1993,0.56,15493018,Sunni Muslim,Christian,Sub-Saharan Africa,1,1,1,163850000,53295556,8830712713.90781,-0.344555808155976,1,6,5,NF,,,
309,Oromos,Ethiopia,1994,0.54,18976743,Sunni Muslim,Christian,Sub-Saharan Africa,1,0,1,148691674.290942,55180993,6927950564.55657,-0.334627147105294,1,6,5,NF,,,
309,Oromos,Ethiopia,1995,0.53,19618775,Sunni Muslim,Christian,Sub-Saharan Africa,1,0,1,122460147.475046,57047906,7663984567.90123,-0.165343433188105,1,4,5,PF,3,2,1
309,Oromos,Ethiopia,1996,0.51,20250046,Sunni Muslim,Christian,Sub-Saharan Africa,1,1,1,126454733.235931,58883531,8547939730.62374,-0.103986047880702,3,4,5,PF,3,2,1
309,Oromos,Ethiopia,1997,0.49,20873851,Sunni Muslim,Christian,Sub-Saharan Africa,0,0,0,225417105.11019,60697443,8589211390.49612,-0.104983915762964,3,4,5,PF,3,2,1
309,Oromos,Ethiopia,1998,0.48,21496406,Sunni Muslim,Christian,Sub-Saharan Africa,1,1,1,458549925.448748,62507724,7818224905.55071,-0.0657829440624023,3,4,4,PF,3,2,1
309,Oromos,Ethiopia,1999,0.47,22127560,Sunni Muslim,Christian,Sub-Saharan Africa,1,0,1,703704869.526897,64343008,7700833482.00615,-0.247723869429,3,5,5,PF,3,2,1
309,Oromos,Ethiopia,2000,0.45,22774712,Sunni Muslim,Christian,Sub-Saharan Africa,1,0,1,617541613.6279,66224809,8242392103.68061,-0.225796713744061,3,5,5,PF,3,2,1
309,Oromos,Ethiopia,2001,0.44,23440025,Sunni Muslim,Christian,Sub-Saharan Africa,1,0,1,349808276.450815,68159422,8231326016.47494,-0.359827286883642,6,5,5,PF,3,2,1
309,Oromos,Ethiopia,2002,0.43,24121865,Sunni Muslim,Christian,Sub-Saharan Africa,1,0,1,288932333.459776,70142090,7850809498.16803,-0.358995477248332,5,5,5,PF,3,2,1
309,Oromos,Ethiopia,2003,0.42,24819463,Sunni Muslim,Christian,Sub-Saharan Africa,1,0,1,278673159.931532,72170581,8623691300.04079,-0.358733234510142,5,5,5,PF,3,2,1
309,Oromos,Ethiopia,2004,0.39,25530967,Sunni Muslim,Christian,Sub-Saharan Africa,1,0,1,311038748.989645,74239508,10131187261.4421,-0.357844573356974,5,5,5,PF,3,2,1
309,Oromos,Ethiopia,2005,0.39,26255496,Sunni Muslim,Christian,Sub-Saharan Africa,1,0,1,342066638.665934,76346310,12401139453.9738,-0.282636483440706,5,5,5,PF,1,4,-3
309,Oromos,Ethiopia,2006,0.39,26992438,Sunni Muslim,Christian,Sub-Saharan Africa,1,0,1,345687017.021091,78489205,15280861834.6024,-0.212216679947058,3,5,5,PF,1,4,-3
309,Oromos,Ethiopia,2007,0.37,27743907,Sunni Muslim,Christian,Sub-Saharan Africa,1,0,1,360140308.612027,80674343,19707616772.7996,-0.279756303683792,3,5,5,PF,1,4,-3
309,Oromos,Ethiopia,2008,0.36,28514894,Sunni Muslim,Christian,Sub-Saharan Africa,1,0,1,388187596.747412,82916236,27066912635.2228,-0.209292434052879,3,5,5,PF,1,4,-3
309,Oromos,Ethiopia,2009,0.35,29311946,Sunni Muslim,Christian,Sub-Saharan Africa,1,0,1,339627767.966309,85233923,32437389116.038,-0.248186944507982,3,5,5,PF,1,4,-3
309,Oromos,Ethiopia,2010,0.34,30139383,Sunni Muslim,Christian,Sub-Saharan Africa,1,0,1,303617033.089052,87639962,29933790334.3418,-0.563552373705068,3,6,6,NF,1,4,-3
309,Oromos,Ethiopia,2011,0.33,30999121,Sunni Muslim,Christian,Sub-Saharan Africa,1,0,1,332441772.391593,90139928,31952763089.33,-0.538943328749803,3,6,6,NF,1,4,-3
309,Oromos,Ethiopia,2012,0.32,31888809,Sunni Muslim,Christian,Sub-Saharan Africa,1,0,1,366539017.667525,92726982,43310721414.0829,-0.542159416637389,3,6,6,NF,1,4,-3
309,Oromos,Ethiopia,2013,0.31,32803174,Sunni Muslim,Christian,Sub-Saharan Africa,1,0,1,345064165.844028,95385793,47648211133.2183,,3,6,6,NF,1,4,-3
309,Oromos,Ethiopia,2014,0.31,33734617,Sunni Muslim,Christian,Sub-Saharan Africa,1,0,1,414476025.830071,98094264,55612228233.5179,,3,6,6,NF,1,4,-3
309,Oromos,Ethiopia,2015,0.3,34677312,Sunni Muslim,Christian,Sub-Saharan Africa,1,0,1,442532624.456259,100835453,64589334978.8013,,3,7,6,NF,1,4,-3
309,Oromos,Ethiopia,2016,0.29,35629230,Sunni Muslim,Christian,Sub-Saharan Africa,1,0,1,490177248.532075,103603461,74296618481.0882,,3,7,6,NF,1,4,-3
309,Oromos,Ethiopia,2017,0.28,36590935,Sunni Muslim,Christian,Sub-Saharan Africa,0,0,0,499795483.487377,106399926,81770791970.982,,3,7,6,NF,1,4,-3
309,Oromos,Ethiopia,2018,0.27,37562275,Sunni Muslim,Christian,Sub-Saharan Africa,0,0,0,512029056.710603,109224410,84269348327.3454,,3,6,6,NF,3,2,1
309,Oromos,Ethiopia,2019,0.27,38543874,Sunni Muslim,Christian,Sub-Saharan Africa,1,1,1,544839429.847158,112078727,95912590628.1412,,3,6,6,NF,,,
309,Oromos,Ethiopia,2020,0.26,39535976,Sunni Muslim,Christian,Sub-Saharan Africa,1,1,1,461257623.915471,114963583,107645054311.876,,,6,6,NF,,,
310,Adzhars,Georgia,1991,0.06,330238,Christian,Sunni Muslim,Europe & Central Asia,1,1,0,,5372996,,-0.229293679185836,,6,5,NF,4,1,3
310,Adzhars,Georgia,1992,0.06,330238,Christian,Sunni Muslim,Europe & Central Asia,1,1,1,,5303925,,-0.0487963016929411,,4,5,PF,,,
310,Adzhars,Georgia,1993,0.06,330238,Christian,Sunni Muslim,Europe & Central Asia,1,0,1,,5208954,2688016393.44262,-0.0243343845869143,1,5,5,PF,,,
310,Adzhars,Georgia,1994,0.06,330238,Christian,Sunni Muslim,Europe & Central Asia,0,0,0,,5097126,2514070771.80273,-0.0254736733919037,1,5,5,PF,,,
310,Adzhars,Georgia,1995,0.07,330238,Christian,Sunni Muslim,Europe & Central Asia,0,0,0,,4976252,2693768412.89179,0.0425332321925008,1,4,5,PF,4,0,4
310,Adzhars,Georgia,1996,0.07,330238,Christian,Sunni Muslim,Europe & Central Asia,0,0,0,67706683.5603421,4846627,3095047603.8083,0.0738978421932731,,4,4,PF,4,0,4
310,Adzhars,Georgia,1997,0.07,330238,Christian,Sunni Muslim,Europe & Central Asia,0,0,0,44007707.1290944,4709596,3510520231.21387,0.114129881789966,,3,4,PF,4,0,4
310,Adzhars,Georgia,1998,0.07,330238,Christian,Sunni Muslim,Europe & Central Asia,0,0,0,41084456.9800406,4575396,3613541516.765,0.117015451193687,,3,4,PF,4,0,4
310,Adzhars,Georgia,1999,0.07,330238,Christian,Sunni Muslim,Europe & Central Asia,0,0,0,25882678.3632664,4456652,2800049394.91232,0.0632995399928326,,3,4,PF,4,0,4
310,Adzhars,Georgia,2000,0.08,330238,Christian,Sunni Muslim,Europe & Central Asia,0,0,0,18824291.4324173,4362184,3057475335.18846,-0.0470888050919237,1,4,4,PF,4,2,2
310,Adzhars,Georgia,2001,0.08,330238,Christian,Sunni Muslim,Europe & Central Asia,0,0,0,23829967.8729583,4296981,3219488663.77231,0.0102412544553074,1,4,4,PF,4,2,2
310,Adzhars,Georgia,2002,0.08,330238,Christian,Sunni Muslim,Europe & Central Asia,0,0,0,33975807.0392771,4258573,3395728013.84524,0.0121188303379407,1,4,4,PF,4,2,2
310,Adzhars,Georgia,2003,0.08,330238,Christian,Sunni Muslim,Europe & Central Asia,0,0,0,42647402.8849067,4238930,3991284895.37214,0.0115772353396157,1,4,4,PF,4,2,2
310,Adzhars,Georgia,2004,0.08,331389,Christian,Sunni Muslim,Europe & Central Asia,1,1,1,70419742.780372,4225811,5125365191.98664,0.294668582714165,1,3,4,PF,6,0,6
310,Adzhars,Georgia,2005,0.08,330225,Christian,Sunni Muslim,Europe & Central Asia,0,0,0,214071430.147627,4210158,6410823633.25426,0.337466493660188,1,3,3,PF,7,0,7
310,Adzhars,Georgia,2006,0.08,329100,Christian,Sunni Muslim,Europe & Central Asia,0,0,0,404172025.858922,4189722,7745394293.41721,0.197069040391328,1,3,3,PF,7,0,7
310,Adzhars,Georgia,2007,0.08,330238,Christian,Sunni Muslim,Europe & Central Asia,0,0,0,931750564.205712,4166860,10172882370.5477,0.194415726866115,1,4,4,PF,7,1,6
310,Adzhars,Georgia,2008,0.08,330238,Christian,Sunni Muslim,Europe & Central Asia,1,1,1,1090160250.60538,4142648,12795076469.0099,0.171307594354952,1,4,4,PF,7,1,6
310,Adzhars,Georgia,2009,0.08,330238,Christian,Sunni Muslim,Europe & Central Asia,0,0,0,603655214.936935,4119490,10766836276.5639,0.157589780105497,2,4,4,PF,7,1,6
310,Adzhars,Georgia,2010,0.08,330238,Christian,Sunni Muslim,Europe & Central Asia,0,0,0,454178215.155358,4099096,12243505582.6741,0.103873519628275,2,4,3,PF,7,1,6
310,Adzhars,Georgia,2011,0.08,330238,Christian,Sunni Muslim,Europe & Central Asia,0,0,0,468779626.836253,4081012,15107441446.7833,0.079082359061067,2,4,3,PF,7,1,6
310,Adzhars,Georgia,2012,0.08,330238,Christian,Sunni Muslim,Europe & Central Asia,0,0,0,491982529.358533,4064097,16488403076.3641,0.249572620354914,2,3,3,PF,7,1,6
310,Adzhars,Georgia,2013,0.08,330238,Christian,Sunni Muslim,Europe & Central Asia,0,0,0,441878926.976772,4048701,17189551520.9811,,4,3,3,PF,8,1,7
310,Adzhars,Georgia,2014,0.08,330238,Christian,Sunni Muslim,Europe & Central Asia,0,0,0,415643210.857482,4035310,17627003454.7205,,2,3,3,PF,8,1,7
311,South Ossetians,Georgia,1993,0.02,166687,Christian,"",Europe & Central Asia,1,0,1,,5208954,2688016393.44262,-0.0243343845869143,1,5,5,PF,,,
311,South Ossetians,Georgia,1994,0.02,163108,Christian,"",Europe & Central Asia,0,0,0,,5097126,2514070771.80273,-0.0254736733919037,1,5,5,PF,,,
311,South Ossetians,Georgia,1995,0.02,159240,Christian,"",Europe & Central Asia,0,0,0,,4976252,2693768412.89179,0.0425332321925008,1,4,5,PF,4,0,4
311,South Ossetians,Georgia,1996,0.02,155092,Christian,"",Europe & Central Asia,0,0,0,67706683.5603421,4846627,3095047603.8083,0.0738978421932731,,4,4,PF,4,0,4
311,South Ossetians,Georgia,1997,0.02,150707,Christian,"",Europe & Central Asia,0,0,0,44007707.1290944,4709596,3510520231.21387,0.114129881789966,,3,4,PF,4,0,4
311,South Ossetians,Georgia,1998,0.02,146413,Christian,"",Europe & Central Asia,0,0,0,41084456.9800406,4575396,3613541516.765,0.117015451193687,,3,4,PF,4,0,4
311,South Ossetians,Georgia,1999,0.02,142613,Christian,"",Europe & Central Asia,0,0,0,25882678.3632664,4456652,2800049394.91232,0.0632995399928326,,3,4,PF,4,0,4
311,South Ossetians,Georgia,2000,0.02,139590,Christian,"",Europe & Central Asia,0,0,0,18824291.4324173,4362184,3057475335.18846,-0.0470888050919237,1,4,4,PF,4,2,2
311,South Ossetians,Georgia,2001,0.02,137503,Christian,"",Europe & Central Asia,0,0,0,23829967.8729583,4296981,3219488663.77231,0.0102412544553074,1,4,4,PF,4,2,2
311,South Ossetians,Georgia,2002,0.02,136274,Christian,"",Europe & Central Asia,0,0,0,33975807.0392771,4258573,3395728013.84524,0.0121188303379407,1,4,4,PF,4,2,2
311,South Ossetians,Georgia,2003,0.02,67823,Christian,"",Europe & Central Asia,0,0,0,42647402.8849067,4238930,3991284895.37214,0.0115772353396157,1,4,4,PF,4,2,2
311,South Ossetians,Georgia,2004,0.02,67613,Christian,"",Europe & Central Asia,1,1,1,70419742.780372,4225811,5125365191.98664,0.294668582714165,1,3,4,PF,6,0,6
311,South Ossetians,Georgia,2005,0.02,67363,Christian,"",Europe & Central Asia,0,0,0,214071430.147627,4210158,6410823633.25426,0.337466493660188,1,3,3,PF,7,0,7
311,South Ossetians,Georgia,2006,0.02,67036,Christian,"",Europe & Central Asia,0,0,0,404172025.858922,4189722,7745394293.41721,0.197069040391328,1,3,3,PF,7,0,7
311,South Ossetians,Georgia,2007,0.02,66670,Christian,"",Europe & Central Asia,0,0,0,931750564.205712,4166860,10172882370.5477,0.194415726866115,1,4,4,PF,7,1,6
311,South Ossetians,Georgia,2008,0.02,66282,Christian,"",Europe & Central Asia,1,1,1,1090160250.60538,4142648,12795076469.0099,0.171307594354952,1,4,4,PF,7,1,6
311,South Ossetians,Georgia,2009,0.02,65912,Christian,"",Europe & Central Asia,0,0,0,603655214.936935,4119490,10766836276.5639,0.157589780105497,2,4,4,PF,7,1,6
311,South Ossetians,Georgia,2010,0.02,65586,Christian,"",Europe & Central Asia,0,0,0,454178215.155358,4099096,12243505582.6741,0.103873519628275,2,4,3,PF,7,1,6
311,South Ossetians,Georgia,2011,0.02,65296,Christian,"",Europe & Central Asia,0,0,0,468779626.836253,4081012,15107441446.7833,0.079082359061067,2,4,3,PF,7,1,6
311,South Ossetians,Georgia,2012,0.02,65026,Christian,"",Europe & Central Asia,0,0,0,491982529.358533,4064097,16488403076.3641,0.249572620354914,2,3,3,PF,7,1,6
311,South Ossetians,Georgia,2013,0.02,64779,Christian,"",Europe & Central Asia,0,0,0,441878926.976772,4048701,17189551520.9811,,4,3,3,PF,8,1,7
311,South Ossetians,Georgia,2014,0.02,64565,Christian,"",Europe & Central Asia,0,0,0,415643210.857482,4035310,17627003454.7205,,2,3,3,PF,8,1,7
311,South Ossetians,Georgia,2015,0.02,64387,Christian,"",Europe & Central Asia,0,0,0,299514176.284605,4024180,14953950557.4406,,2,3,3,PF,8,1,7
311,South Ossetians,Georgia,2016,0.02,64247,Christian,"",Europe & Central Asia,0,0,0,315194446.322336,4015457,15141758566.7808,,2,3,3,PF,8,1,7
311,South Ossetians,Georgia,2017,0.02,64140,Christian,"",Europe & Central Asia,0,0,0,321136644.607665,4008723,16242916915.7203,,1,3,3,PF,8,1,7
311,South Ossetians,Georgia,2018,0.02,64047,Christian,"",Europe & Central Asia,0,0,0,333912381.840905,4002946,17599700090.762,,1,3,3,PF,8,1,7
311,South Ossetians,Georgia,2019,0.02,63948,Christian,"",Europe & Central Asia,0,0,0,310614128.505502,3996762,17477255562.2583,,1,3,3,PF,,,
311,South Ossetians,Georgia,2020,0.02,63827,Christian,"",Europe & Central Asia,0,0,0,292168284.789644,3989175,15846489610.8073,,1,4,3,PF,,,
312,Mizos,India,1960,,450548,Protestant,"",South Asia,0,0,0,681765681.765682,450547675,37029883875.4573,0.844891797687471,,,,"",5,0,5
312,Mizos,India,1961,,459642,Protestant,"",South Asia,1,0,1,748388248.388249,459642166,39232435784.0946,0.780805085242046,,,,"",5,0,5
312,Mizos,India,1962,,469077,Protestant,"",South Asia,1,0,1,1065436065.43607,469077191,42161481858.7014,0.702385836222968,,,,"",5,0,5
312,Mizos,India,1963,,478826,Protestant,"",South Asia,1,0,1,1795449295.4493,478825602,48421923458.7413,0.70694626497444,,,,"",5,0,5
312,Mizos,India,1964,,488848,Protestant,"",South Asia,1,0,1,1986654486.65449,488848139,56480289940.8261,0.702919345743903,,,,"",5,0,5
312,Mizos,India,1965,,499123,Protestant,"",South Asia,1,0,1,2125989625.98963,499123328,59554854574.7942,0.77890307852699,,,,"",5,0,5
312,Mizos,India,1966,,509632,Protestant,"",South Asia,1,1,1,1661154906.41015,509631509,45865462033.91,0.702842713993074,,,,"",5,0,5
312,Mizos,India,1967,,520401,Protestant,"",South Asia,1,0,1,1487733333.33333,520400577,50134942203.4467,0.780741977661506,,,,"",9,1,8
312,Mizos,India,1968,,531514,Protestant,"",South Asia,1,0,1,1586866666.66667,531513834,53085455870.8227,0.772510618715968,,,,"",9,1,8
312,Mizos,India,1969,,543084,Protestant,"",South Asia,1,1,1,1691433333.33333,543084333,58447995016.8493,0.782035407000823,,,,"",9,1,8
312,Mizos,India,1970,,555190,Protestant,"",South Asia,1,0,1,1832966666.66667,555189797,62422483054.5173,0.778800750677168,,,,"",9,1,8
312,Mizos,India,1971,,567868,Protestant,"",South Asia,1,0,1,2255256982.83756,567868021,67350988020.9041,0.773792429318359,,,,"",9,1,8
312,Mizos,India,1972,,581087,Protestant,"",South Asia,0,0,0,2497244705.68716,581087255,71463193830.4064,0.819902066678328,,2,3,F,9,1,8
312,Mizos,India,1973,,594770,Protestant,"",South Asia,0,0,0,2529921054.3991,594770136,85515269585.522,0.822873731617591,,2,3,F,9,1,8
312,Mizos,India,1974,,608803,Protestant,"",South Asia,0,0,0,2895415720.35154,608802595,99525899115.7756,0.822431578573659,,2,3,F,9,1,8
312,Mizos,India,1975,,623103,Protestant,"",South Asia,0,0,0,3323646800.51911,623102900,98472796457.114,0.234912560808726,4,2,5,PF,6,0,6
312,Mizos,India,1976,,637630,Protestant,"",South Asia,0,0,0,3294910612.34921,637630085,102717164465.894,0.202968062806405,4,3,5,PF,6,0,6
312,Mizos,India,1977,,652409,Protestant,"",South Asia,0,0,0,3477080944.50128,652408766,121487322474.298,0.817809375222125,4,2,2,F,8,0,8
312,Mizos,India,1978,,667500,Protestant,"",South Asia,0,0,0,3975819129.87438,667499815,137300295308.038,0.815545590272487,5,2,2,F,8,0,8
312,Mizos,India,1979,,682995,Protestant,"",South Asia,1,1,1,4589738351.59412,682995348,152991653792.864,0.702120657861936,4,2,2,F,8,0,8
312,Mizos,India,1980,,698953,Protestant,"",South Asia,1,0,1,5420809519.08574,698952837,186325345089.754,0.804583981187275,4,2,3,F,8,0,8
312,Mizos,India,1981,,715385,Protestant,"",South Asia,1,0,1,5879007035.84446,715384997,193490610032.1,0.647131099272891,4,,,"",8,0,8
312,Mizos,India,1982,,732239,Protestant,"",South Asia,1,1,1,6302107956.21002,732239498,200715145360.918,0.757804459598337,4,2,3,F,8,0,8
312,Mizos,India,1983,,749429,Protestant,"",South Asia,1,1,1,6830768697.58093,749428958,218262273410.099,0.616022485694034,4,2,3,F,8,0,8
312,Mizos,India,1984,,766833,Protestant,"",South Asia,1,0,1,6956682449.43939,766833411,212158234164.06,0.622943039847883,4,2,3,F,8,0,8
312,Mizos,India,1985,,784360,Protestant,"",South Asia,1,0,1,7567024020.30933,784360012,232511877842.041,0.528949407851585,4,2,3,F,8,0,8
312,Mizos,India,1986,,801975,Protestant,"",South Asia,1,0,1,9539363085.60916,801975250,248985994044.2,0.615044567106932,4,2,3,F,8,0,8
313,Tripuras,India,1968,0,531514,Hindu,"",South Asia,1,0,1,1586866666.66667,531513834,53085455870.8227,0.772510618715968,,,,"",9,1,8
313,Tripuras,India,1969,0,543084,Hindu,"",South Asia,1,1,1,1691433333.33333,543084333,58447995016.8493,0.782035407000823,,,,"",9,1,8
313,Tripuras,India,1970,0,555190,Hindu,"",South Asia,1,0,1,1832966666.66667,555189797,62422483054.5173,0.778800750677168,,,,"",9,1,8
313,Tripuras,India,1971,0,567868,Hindu,"",South Asia,1,0,1,2255256982.83756,567868021,67350988020.9041,0.773792429318359,,,,"",9,1,8
313,Tripuras,India,1972,0,581087,Hindu,"",South Asia,0,0,0,2497244705.68716,581087255,71463193830.4064,0.819902066678328,,2,3,F,9,1,8
313,Tripuras,India,1973,0,594770,Hindu,"",South Asia,0,0,0,2529921054.3991,594770136,85515269585.522,0.822873731617591,,2,3,F,9,1,8
313,Tripuras,India,1974,0,608803,Hindu,"",South Asia,0,0,0,2895415720.35154,608802595,99525899115.7756,0.822431578573659,,2,3,F,9,1,8
313,Tripuras,India,1975,0,623103,Hindu,"",South Asia,0,0,0,3323646800.51911,623102900,98472796457.114,0.234912560808726,4,2,5,PF,6,0,6
313,Tripuras,India,1976,0,637630,Hindu,"",South Asia,0,0,0,3294910612.34921,637630085,102717164465.894,0.202968062806405,4,3,5,PF,6,0,6
313,Tripuras,India,1977,0,652409,Hindu,"",South Asia,0,0,0,3477080944.50128,652408766,121487322474.298,0.817809375222125,4,2,2,F,8,0,8
313,Tripuras,India,1978,0,667500,Hindu,"",South Asia,0,0,0,3975819129.87438,667499815,137300295308.038,0.815545590272487,5,2,2,F,8,0,8
313,Tripuras,India,1979,0,682995,Hindu,"",South Asia,1,1,1,4589738351.59412,682995348,152991653792.864,0.702120657861936,4,2,2,F,8,0,8
313,Tripuras,India,1980,0,698953,Hindu,"",South Asia,1,0,1,5420809519.08574,698952837,186325345089.754,0.804583981187275,4,2,3,F,8,0,8
313,Tripuras,India,1981,0,715385,Hindu,"",South Asia,1,0,1,5879007035.84446,715384997,193490610032.1,0.647131099272891,4,,,"",8,0,8
313,Tripuras,India,1982,0,732239,Hindu,"",South Asia,1,1,1,6302107956.21002,732239498,200715145360.918,0.757804459598337,4,2,3,F,8,0,8
313,Tripuras,India,1983,0,749429,Hindu,"",South Asia,1,1,1,6830768697.58093,749428958,218262273410.099,0.616022485694034,4,2,3,F,8,0,8
